# ['Data file recorded 2013/7/10  23:55:5']
# ['%  keyboard_telem with hall effect ']
# ['%  motorgains    = [400, 0, 400, 0, 0, 400, 0, 400, 0, 0]']
# ['%  delta         = [16384, 16384, 16384, 16384]']
# ['%  intervals     = [35, 35, 15, 15]']
# ['% Columns: ']
# ['% seq | time | LPos| RPos | LPWM | RPWM | GyroX | GryoY | GryoZ | GryoZAvg | AX | AY | AZ | LEMF | REMF | BAT | Steer']
1943 -18.63  22.43  -2374  -1748     2    22    -1    -1  4066  -464   330     7     2   927  
1947 -18.65  22.43  -2374  -1872     2    22    -1    -1  4066  -464   330     8     7   927  
1950 -18.63  22.43  -2021  -1571     2    22    -1    -1  4066  -464   330    -7    -5   927  
1953 -18.63  22.43  -2296  -1698     1    19    -1    -1  4090  -454   332     4     0   927  
1957 -18.63  22.43  -1974  -1623     1    19    -1    -1  4090  -454   332    -9    -3   927  
1960 -18.63  22.43  -2372  -1849     0    15    -1    -1  4063  -449   303     7     6   927  
1963 -18.63  22.43  -2399  -1574     0    15    -1    -1  4063  -449   303     8    -5   927  
1967 -18.63  22.43  -2397  -1598     0    15    -1    -1  4063  -449   303     8    -4   927  
1970 -18.65  22.43  -2049  -1548     0     8     0    -1  4074  -465   305    -5    -6   927  
1973 -18.63  22.43  -2347  -1872     0     8     0    -1  4074  -465   305     6     7   927  
1977 -18.63  22.43  -2397  -1674    -1     2     0    -1  4077  -457   303     8    -1   927  
1980 -18.63  22.43  -1972  -1872    -1     2     0    -1  4077  -457   303    -9     7   927  
1983 -18.63  22.43  -2223  -1796    -1    -7     0    -1  4048  -465   322     1     4   927  
1987 -18.63  22.43  -2247  -1722    -1    -7     0    -1  4048  -465   322     2     1   927  
1990 -18.63  22.43  -2048  -1523    -1    -7     0    -1  4048  -465   322    -6    -7   927  
1993 -18.63  22.43  -2322  -1547    -3   -10    -1    -1  4064  -467   330     5    -6   927  
1997 -18.63  22.43  -2146  -1846    -3   -10    -1    -1  4064  -467   330    -2     6   927  
